Observation,TextUrn,Image,Comments
urn:cite:op.16A.5,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@α,"urn:cite:hmt:vaimg.VA206RN-0377@0.25,0.269,0.024,0.018",
urn:cite:op.16A.6,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@τ[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.269,0.2705,0.015,0.018",
urn:cite:op.16A.7,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@α[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.28,0.2705,0.015,0.018",
urn:cite:op.16A.8,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ι,"urn:cite:hmt:vaimg.VA206RN-0377@0.29,0.269,0.012,0.018",
urn:cite:op.16A.9,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@γ,"urn:cite:hmt:vaimg.VA206RN-0377@0.297,0.2712,0.017,0.018",
urn:cite:op.16A.10,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ι[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.306,0.2705,0.017,0.018",
urn:cite:op.16A.11,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@λ,"urn:cite:hmt:vaimg.VA206RN-0377@0.317,0.272,0.019,0.018",
urn:cite:op.16A.12,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ι[3],"urn:cite:hmt:vaimg.VA206RN-0377@0.329,0.2712,0.019,0.018",
urn:cite:op.16A.13,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@π,"urn:cite:hmt:vaimg.VA206RN-0377@0.344,0.2712,0.018,0.018",
urn:cite:op.16A.14,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ο,"urn:cite:hmt:vaimg.VA206RN-0377@0.358,0.272,0.014,0.018",
urn:cite:op.16A.15,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@σ,"urn:cite:hmt:vaimg.VA206RN-0377@0.368,0.2727,0.014,0.018",
urn:cite:op.16A.16,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@π[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.385,0.2727,0.021,0.018",
urn:cite:op.16A.17,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ε[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.397,0.2742,0.021,0.018",
urn:cite:op.16A.18,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@τ[3],"urn:cite:hmt:vaimg.VA206RN-0377@0.398,0.2727,0.021,0.018",
urn:cite:op.16A.19,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ρ,"urn:cite:hmt:vaimg.VA206RN-0377@0.41,0.2735,0.021,0.018",
urn:cite:op.16A.20,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@η[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.421,0.272,0.021,0.018",
urn:cite:op.16A.21,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@σ[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.436,0.272,0.014,0.018",
urn:cite:op.16A.22,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ο[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.449,0.2697,0.016,0.018",
urn:cite:op.16A.23,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ν,"urn:cite:hmt:vaimg.VA206RN-0377@0.464,0.2727,0.016,0.018",
urn:cite:op.16A.24,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ο[3],"urn:cite:hmt:vaimg.VA206RN-0377@0.475,0.2712,0.016,0.018",
urn:cite:op.16A.25,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@φ,"urn:cite:hmt:vaimg.VA206RN-0377@0.483,0.2682,0.021,0.0203",
urn:cite:op.16A.26,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ε[3],"urn:cite:hmt:vaimg.VA206RN-0377@0.497,0.2705,0.012,0.0203",
urn:cite:op.16A.27,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ρ[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.505,0.2697,0.012,0.0203",
urn:cite:op.16A.28,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ο[4],"urn:cite:hmt:vaimg.VA206RN-0377@0.514,0.2667,0.012,0.0203",
urn:cite:op.16A.29,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ν[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.524,0.2712,0.015,0.0203",
urn:cite:op.16A.30,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@χ,"urn:cite:hmt:vaimg.VA206RN-0377@0.527,0.2712,0.02,0.0203",
urn:cite:op.16A.31,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ε[4],"urn:cite:hmt:vaimg.VA206RN-0377@0.536,0.269,0.014,0.0203",
