Observation,TextUrn,Image,Comments
urn:cite:op:16C.86,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ν(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.416,0.2509,0.014,0.0195",
urn:cite:op:16C.87,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@η(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.431,0.2509,0.014,0.0195",
urn:cite:op:16C.88,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ρ,"urn:cite:hmt:vaimg.VA207RN-0378@0.44,0.2509,0.014,0.0195",
urn:cite:op:16C.89,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ε(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.458,0.2479,0.014,0.0195",
urn:cite:op:16C.90,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@θ,"urn:cite:hmt:vaimg.VA207RN-0378@0.468,0.2487,0.014,0.0195",
urn:cite:op:16C.91,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ε(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.479,0.2487,0.012,0.0195",
urn:cite:op:16C.92,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@λ,"urn:cite:hmt:vaimg.VA207RN-0378@0.486,0.2524,0.019,0.0195",
urn:cite:op:16C.93,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@η(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.497,0.2509,0.014,0.0195",
urn:cite:op:16C.94,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ι(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.506,0.2509,0.006,0.0195",
urn:cite:op:16C.95,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@σ,"urn:cite:hmt:vaimg.VA207RN-0378@0.51,0.2524,0.01,0.0195",
urn:cite:op:16C.96,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ι(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.516,0.2524,0.01,0.0195",
urn:cite:op:16C.97,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ν,"urn:cite:hmt:vaimg.VA207RN-0378@0.525,0.2539,0.012,0.0195",
